,Hotel Name,Province,Country,ReviewDate,Review,Compound Sentiment
99,The Boxer,MA,US,2018-03-30T00:00:00.000Z,"Bad: Timing seemed to be off. Had to wait a very long time for breakfast, longer than people who had come in after us. Had to wait a very long time for the valet to bring our car, seemed to be some kind of communication issue. They were nice about it, and so were we, but it seemed to be a theme, which was a bit of a disappointment. Good: Nicely appointed room, great location.",0.8608
100,The Boxer,MA,US,2018-02-13T00:00:00.000Z,"Good: I loved the quirkiness and style of the hotel. The staff were so friendly and accommodating. The drinks at the bar were top notch and the price for the location was unbeatable. And the bed, the bed was perfect. I slept like a baby.",0.9579
101,The Boxer,MA,US,2016-09-22T00:00:00.000Z,Bad: I was supposed to get a room with two beds and ended up with a room with one full bed for me and my husband.it was very small!.,-0.5848
102,The Boxer,MA,US,2017-01-29T00:00:00.000Z,Staff weren't helpful and no one tried to come and clean our room on several nights. Rooms were very small. Good location,0.6635
103,The Boxer,MA,US,2015-01-16T00:00:00.000Z,Bad: Cost of the valet. Good: Location to the garden,-0.1531
104,The Boxer,MA,US,2017-01-04T00:00:00.000Z,"Bad: (Valet) parking is expensive. Room was a bit small. Good: Very pleasant experience. The room was good, clean and had a rich minibar. Very nice bar/restaurant/breakfast accomodation. Personell (we were helped by luckas) was extraordinary kind and helpful.",0.9661
105,The Boxer,MA,US,2017-09-03T00:00:00.000Z,Good: Beautiful rooms and amenities - L'occitane products. The restaurant Finch great food and amazing bar. Loved the Boxer,0.9618
106,The Boxer,MA,US,2016-12-31T00:00:00.000Z,Great location. Extremely comfortable bed and pillows. Wonderful friendly staff.,0.9392
107,The Boxer,MA,US,2017-10-31T00:00:00.000Z,"Good: The room was very comfortable, great for a couple. We had a wonderful time, it was very conveniently located to the TD Garden, which is where we were attending a concert. It was also very close to the North End and Faneuil hall, which is a great area to visit for food options that are very plentiful.",0.9636
108,The Boxer,MA,US,2016-04-30T00:00:00.000Z,the breakfast at 17 bucks was a bit of disgrace. it is a particular building.,-0.4939
109,The Boxer,MA,US,2016-08-02T00:00:00.000Z,"Bad: We had booked 2 rooms for our 3 night Boston trip - King Room for us and a Double Double (ie with 2 double beds) for our teenagers. I booked this in December for our July visit. I emailed twice before arrival to request that the rooms were close by (on the same floor) and both times got no reply - and that should have alerted me and to be honest sums up 'Boxer Customer Service'. On arrival we were told that there were no rooms available with 2 beds, the guy on reception seemed clueless how to help us. Our teenagers were supposedly 'upgraded' to a suite where my son had to sleep on a sofa / pull out bed (or share a King size bed with his sister). Totally unacceptable - I booked these rooms 6 months in advance. All in all we had interactions with 4 different staff members (including someone from Accounts who had to process a compensation refund) and at no time did either my wife nor I feel like the Customer . . . . you know the kind The PAYING Customer! So in terms of Comfort score - low because my son was on a sofa bed for 3 nights. In terms of Value for Money - low 1800 and my 16 year old son gets a sofa bed In terms of Staff score - low because they are in serious need of some Customer Service training. Good: The Boxer in Boston SHOULD be a fantastic hotel - it's a great building, location is excellent (we were able to explore everything that Boston has to offer from there), rooms are a good size but overall our stay was not as good as it should have been. Came away from our 3 night stay (planned and booked 6 months earlier) just feeling like we had been let down . . . .",0.851
110,The Boxer,MA,US,2016-05-07T00:00:00.000Z,Bad: poor room comfort no room for clothes very old bath accesories high price.,-0.743
111,The Boxer,MA,US,2017-11-02T00:00:00.000Z,"Good: The whole 5 day experience at the hotel was superb- the room,staff and location were all perfect- thank you The Boxer second time staying with you and all requirements were met.",0.9217
112,The Boxer,MA,US,2017-02-01T00:00:00.000Z,The location,0.0
113,The Boxer,MA,US,2015-01-16T00:00:00.000Z,Bad: Parking a little expensive.. Good: Close to TD Garden,-0.2212
114,The Boxer,MA,US,2016-11-08T00:00:00.000Z,Fitness center small and not well equipped. Good location.,-0.2778
115,The Boxer,MA,US,2016-07-10T00:00:00.000Z,Bad: Nothing. Good: The hotel was simply excellent. The coolest hotel I have ever stayed!,-0.3607
116,The Boxer,MA,US,2016-05-03T00:00:00.000Z,"I didn't like the size of the rooms, not as big as I thought they would be. I liked the central location to Downtown Boston.",0.1754
117,The Boxer,MA,US,2016-11-10T00:00:00.000Z,"Good: Very quaint hotel, good location, great staff...amazing time!",0.8874
118,The Boxer,MA,US,2016-09-15T00:00:00.000Z,"Bad: We had breakfast on two days in the hotel. One day (Sunday) the service was great - the next day it was very poor. While the hotel is quite central, the choice of restaurants very close to the hotel is not good. Good: Front desk staff were friendly and happy to give advice etc. Nice hotel with funky rooms. Room we had was a bit noisy at night - can turn the fridge off but still noise from air con or something else.",0.1274
119,The Boxer,MA,US,2018-01-09T00:00:00.000Z,Bad: This is really not a reflection on the hotel but the valet parking does take a long time to retrieve your car. They tell you to allow 30 minutes and you really need to do that. Good: Friendly staff. Clean rooms.,0.9153
120,The Boxer,MA,US,2016-08-28T00:00:00.000Z,Bad: Paying for parking. Good: Friendly and prompt service.,0.3818
121,The Boxer,MA,US,2018-04-30T00:00:00.000Z,"Good: Perfection - beautiful rooms, comfortable beds, great style. Centrally located for all the fun things in downtown Boston.",0.969
122,The Boxer,MA,US,2017-11-23T00:00:00.000Z,"Good: The hotel environment, the staff went above and beyond to make our first trip to Boston better than we expected. Recommendations they made, help with directions, very friendly, didnt feel like a hotel, felt like staying with friends. Comfortable beds, cozy room, great food.",0.96
123,The Boxer,MA,US,2017-01-30T00:00:00.000Z,Bad: Room size. Good: The close proximity to TD garden,-0.1531
124,The Boxer,MA,US,2016-06-02T00:00:00.000Z,Bad: Room was small. Good: Free apples and fruit Infused Water in the lobby. Free bikes.,0.7269
125,The Boxer,MA,US,2016-12-25T00:00:00.000Z,"Good: A marvelous location, very friendly crew, it's clear hotel where you feel you are in Boston!",0.9214
126,The Boxer,MA,US,2016-09-01T00:00:00.000Z,Good: Its location.,0.4404
127,The Boxer,MA,US,2017-02-22T00:00:00.000Z,Bad: The pull out couch was extremely uncomfortable. Good: Room was great. Staff was friendly and welcoming.,0.7897
128,The Boxer,MA,US,2016-09-22T00:00:00.000Z,Room too small and ice machine broke nice too small rooms Free water and apples,0.5106
129,The Boxer,MA,US,2017-01-16T00:00:00.000Z,the bed was very comfortable,0.5563
130,The Boxer,MA,US,2017-02-09T00:00:00.000Z,"Bad: Sofa bed very uncomfortable. Good: Great restoration of classic building close to sports, shopping and financial district.",0.2844
131,The Boxer,MA,US,2016-09-22T00:00:00.000Z,Bad: Room too small and ice machine broke nice too small rooms. Good: Free water and apples,0.4019
132,The Boxer,MA,US,2015-01-02T00:00:00.000Z,"Bad: The pillows were very flat and uncomfortable, and there was no real blanket on the bed!. Good: Location, staff, aesthetics, price.",-0.7145
133,The Boxer,MA,US,2018-02-21T00:00:00.000Z,"Bad: I think the hotel could do more to promote the on site restaurant with newly arrived guests. My husband tried it and thought the food was great but if there'd been a deal or something to catch our attention I'm sure we'd have eaten breakfast there both mornings of our stay. I also think that although the space inside the rooms seems to be well used that there are some practical challenges with storage where existing space could be better used for the ease and comfort of guests. Good: Very comfortable beds. Not massive but cosy and we all slept well. The linens were clean and fresh and we enjoyed the L'Occitane products in the bathroom. The staff were friendly, kind and helpful.",0.995
134,The Boxer,MA,US,2017-11-03T00:00:00.000Z,Bad: The room lacked hanging space and was quite small. Good: The staff were friendly and helpful. The bar and restaurant were nice,0.8166
135,The Boxer,MA,US,2018-01-01T00:00:00.000Z,"Bad: The minibar and the heating were noisy, but it didn't really disrupt our sleep. Breakfast was good, but perhaps the avocado toast was a bit small for the price. Good: The staff were all friendly and professional. Our room was clean and warm (it was cold out!) and had everything we needed. The drinks and food were very good, especially the Finch burger and the crab bennies at breakfast. Overall, we really liked the feel of the hotel and would definitely stay again, especially if we were going out of North Station again which is just around the corner.",0.982
